epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,2341.09,1.30842,1.06247,1.27059,0.65376,0.69241,0.72415,0.41251,1.53091,1.12688,1.5026,0.00166149,0.00166149,0.00166149
372,2347.35,1.31057,1.07761,1.29574,0.66246,0.69035,0.72742,0.41225,1.53029,1.12989,1.50264,0.00163889,0.00163889,0.00163889
373,2353.71,1.27969,1.05172,1.27559,0.67588,0.68997,0.7315,0.41209,1.53292,1.13194,1.50372,0.00161642,0.00161642,0.00161642
374,2359.8,1.29546,1.07341,1.29434,0.67218,0.6927,0.73222,0.41883,1.52028,1.12277,1.49739,0.00159408,0.00159408,0.00159408
375,2365.96,1.29019,1.05014,1.28068,0.6845,0.68932,0.73504,0.41906,1.5177,1.12167,1.49308,0.00157188,0.00157188,0.00157188
376,2372.32,1.30533,1.05382,1.27606,0.67378,0.69025,0.73239,0.41818,1.51487,1.12312,1.49366,0.00154982,0.00154982,0.00154982
377,2378.6,1.28456,1.05899,1.29297,0.65286,0.70431,0.73503,0.41809,1.51321,1.12082,1.49341,0.0015279,0.0015279,0.0015279
378,2384.82,1.31908,1.06687,1.27699,0.64316,0.7084,0.73252,0.41624,1.51777,1.11983,1.4971,0.00150611,0.00150611,0.00150611
379,2391.54,1.29808,1.06007,1.27044,0.68313,0.69501,0.72727,0.41445,1.5233,1.12645,1.50168,0.00148447,0.00148447,0.00148447
380,2397.76,1.28454,1.0287,1.26663,0.64369,0.70143,0.72601,0.41348,1.5198,1.12319,1.49876,0.00146297,0.00146297,0.00146297
381,2404.4,1.29902,1.05082,1.27826,0.64549,0.70223,0.72698,0.4134,1.52167,1.1189,1.4977,0.00144161,0.00144161,0.00144161
382,2410.61,1.27491,1.05607,1.28021,0.65138,0.704,0.72902,0.41513,1.51995,1.11425,1.49673,0.00142039,0.00142039,0.00142039
383,2417.21,1.30432,1.0576,1.29848,0.65499,0.7045,0.72978,0.41446,1.51586,1.11501,1.49682,0.00139931,0.00139931,0.00139931
384,2423.83,1.30019,1.0632,1.2709,0.65299,0.70698,0.72954,0.4158,1.51775,1.11597,1.49887,0.00137838,0.00137838,0.00137838
385,2430.14,1.27879,1.06006,1.28552,0.66195,0.7078,0.73193,0.41628,1.52096,1.11888,1.50273,0.00135759,0.00135759,0.00135759
386,2436.35,1.27867,1.02831,1.2829,0.66486,0.69574,0.73316,0.41684,1.51751,1.1218,1.50163,0.00133695,0.00133695,0.00133695
387,2442.95,1.31285,1.07791,1.29383,0.67754,0.6948,0.73767,0.41804,1.51433,1.12186,1.49849,0.00131646,0.00131646,0.00131646
388,2449.39,1.27443,1.03571,1.27549,0.66456,0.70012,0.73812,0.41878,1.5102,1.12034,1.4965,0.00129611,0.00129611,0.00129611
389,2456.23,1.28464,1.07307,1.30319,0.68678,0.70067,0.74255,0.41939,1.50482,1.11797,1.49106,0.00127591,0.00127591,0.00127591
390,2463.11,1.28874,1.05975,1.29664,0.6874,0.69853,0.74258,0.42036,1.50424,1.11721,1.48992,0.00125586,0.00125586,0.00125586
391,2469.25,1.28132,1.06001,1.29383,0.68093,0.70012,0.73938,0.41954,1.50603,1.11533,1.48742,0.00123596,0.00123596,0.00123596
392,2475.93,1.3066,1.07002,1.28078,0.68452,0.69275,0.73883,0.41926,1.50914,1.11169,1.48756,0.00121621,0.00121621,0.00121621
393,2482.33,1.27872,1.05835,1.27356,0.70269,0.68803,0.73993,0.42103,1.51442,1.11264,1.48921,0.00119661,0.00119661,0.00119661
394,2488.79,1.29289,1.04942,1.28295,0.67912,0.70107,0.74032,0.41969,1.51783,1.11368,1.4883,0.00117717,0.00117717,0.00117717
395,2495.44,1.24557,1.02905,1.26534,0.693,0.695,0.74132,0.41895,1.51627,1.11485,1.48804,0.00115787,0.00115787,0.00115787
396,2502.06,1.26393,1.04072,1.27713,0.70938,0.68836,0.74219,0.41954,1.51316,1.11492,1.48684,0.00113873,0.00113873,0.00113873
397,2508.89,1.30554,1.05595,1.28208,0.70278,0.69261,0.74119,0.42027,1.51915,1.11639,1.49545,0.00111975,0.00111975,0.00111975
398,2515.5,1.2774,1.05582,1.28781,0.70377,0.69193,0.74036,0.42176,1.52305,1.11647,1.49993,0.00110092,0.00110092,0.00110092
399,2522.51,1.28058,1.04115,1.28174,0.69328,0.69329,0.73717,0.42097,1.52407,1.11569,1.50036,0.00108224,0.00108224,0.00108224
400,2529.19,1.28106,1.0337,1.2592,0.6873,0.69769,0.73917,0.42171,1.52479,1.11396,1.50259,0.00106373,0.00106373,0.00106373
401,2535.64,1.30032,1.04777,1.27803,0.6801,0.69721,0.73542,0.41821,1.5305,1.11457,1.50622,0.00104537,0.00104537,0.00104537
402,2542,1.27669,1.06143,1.28995,0.68533,0.69429,0.73719,0.41985,1.53055,1.11446,1.50545,0.00102716,0.00102716,0.00102716
403,2548.63,1.29758,1.05879,1.28626,0.70927,0.69677,0.74223,0.42103,1.5278,1.10906,1.50416,0.00100912,0.00100912,0.00100912
404,2555.1,1.2785,1.0384,1.27995,0.70446,0.69823,0.74354,0.4225,1.52116,1.10635,1.4968,0.000991237,0.000991237,0.000991237
405,2561.44,1.27242,1.04176,1.27348,0.69898,0.70357,0.74276,0.42273,1.51621,1.10314,1.49371,0.000973514,0.000973514,0.000973514
406,2567.85,1.31476,1.05892,1.27056,0.6996,0.70763,0.74511,0.42441,1.51494,1.09945,1.4934,0.000955951,0.000955951,0.000955951
407,2574.21,1.27194,1.03435,1.26825,0.70185,0.70941,0.74716,0.42469,1.51044,1.09749,1.49214,0.00093855,0.00093855,0.00093855
408,2580.28,1.2658,1.05634,1.28337,0.69976,0.70724,0.74516,0.42445,1.50949,1.09595,1.49177,0.000921312,0.000921312,0.000921312
409,2586.77,1.28815,1.03928,1.27449,0.7003,0.69741,0.74612,0.42459,1.50894,1.09475,1.49194,0.000904236,0.000904236,0.000904236
410,2593.22,1.29373,1.03892,1.27669,0.70581,0.69382,0.74576,0.42523,1.50805,1.09632,1.49144,0.000887324,0.000887324,0.000887324
411,2599.49,1.27669,1.04541,1.29086,0.69309,0.69602,0.7462,0.4249,1.50704,1.09873,1.49022,0.000870577,0.000870577,0.000870577
412,2605.27,1.28601,1.04274,1.2632,0.69085,0.69325,0.74014,0.42543,1.50579,1.09988,1.48926,0.000853994,0.000853994,0.000853994
413,2611.25,1.28224,1.04174,1.27881,0.6855,0.70128,0.74539,0.42636,1.50346,1.09974,1.48659,0.000837577,0.000837577,0.000837577
414,2617.01,1.28412,1.04516,1.28599,0.70171,0.69482,0.74305,0.42644,1.50037,1.10154,1.48435,0.000821327,0.000821327,0.000821327
415,2622.74,1.26968,1.03628,1.27097,0.68518,0.7022,0.74646,0.42733,1.49885,1.10126,1.48209,0.000805243,0.000805243,0.000805243
416,2628.42,1.27386,1.03384,1.27337,0.68968,0.69773,0.74466,0.42715,1.49831,1.10142,1.48198,0.000789327,0.000789327,0.000789327
417,2634.1,1.28495,1.04343,1.27936,0.68176,0.70262,0.74411,0.42661,1.5002,1.10039,1.48318,0.000773579,0.000773579,0.000773579
418,2640.08,1.28392,1.03634,1.28147,0.681,0.69865,0.74385,0.42423,1.50079,1.10175,1.48341,0.000758,0.000758,0.000758
419,2646.16,1.27136,1.03839,1.27196,0.67827,0.70412,0.7451,0.42342,1.49874,1.10073,1.4833,0.00074259,0.00074259,0.00074259
420,2652.19,1.27882,1.04738,1.28171,0.67228,0.70733,0.74521,0.42424,1.50005,1.10092,1.48408,0.000727351,0.000727351,0.000727351
421,2658.35,1.30503,1.05611,1.28738,0.66968,0.70937,0.74504,0.42395,1.50239,1.10324,1.4846,0.000712282,0.000712282,0.000712282
422,2664.62,1.25791,1.03336,1.271,0.6668,0.71743,0.74466,0.42208,1.50357,1.10484,1.48695,0.000697384,0.000697384,0.000697384
423,2671.13,1.27298,1.03218,1.26949,0.66283,0.71243,0.7424,0.42195,1.50909,1.10734,1.49095,0.000682658,0.000682658,0.000682658
424,2677.48,1.25871,1.05378,1.28597,0.66834,0.70082,0.74113,0.42126,1.50893,1.10834,1.49082,0.000668105,0.000668105,0.000668105
425,2683.59,1.29982,1.06214,1.28282,0.67427,0.69563,0.7399,0.42186,1.50944,1.10815,1.49299,0.000653725,0.000653725,0.000653725
426,2689.85,1.27546,1.03627,1.28763,0.67335,0.69936,0.74092,0.42237,1.50706,1.10859,1.49285,0.000639518,0.000639518,0.000639518
427,2696.21,1.30054,1.0521,1.27637,0.67307,0.70179,0.74148,0.4223,1.50634,1.1075,1.4921,0.000625485,0.000625485,0.000625485
428,2702.21,1.26142,1.03796,1.29222,0.67162,0.70616,0.74447,0.42347,1.5031,1.10405,1.49017,0.000611627,0.000611627,0.000611627
429,2708.46,1.28449,1.04938,1.27317,0.68787,0.69808,0.74269,0.42324,1.50509,1.10525,1.49244,0.000597944,0.000597944,0.000597944
430,2714.72,1.27438,1.03112,1.27614,0.69057,0.7005,0.7432,0.42334,1.50795,1.1045,1.4943,0.000584437,0.000584437,0.000584437
431,2721.05,1.262,1.02848,1.28069,0.69136,0.69987,0.74438,0.42451,1.5041,1.1023,1.49134,0.000571106,0.000571106,0.000571106
432,2727.21,1.29102,1.03534,1.28629,0.70173,0.69682,0.74294,0.42398,1.50833,1.10365,1.49411,0.000557952,0.000557952,0.000557952
433,2733.24,1.27992,1.03653,1.27279,0.70909,0.69235,0.74317,0.42342,1.50964,1.1045,1.49489,0.000544975,0.000544975,0.000544975
434,2739.39,1.24874,1.02348,1.26531,0.70799,0.69285,0.74233,0.42271,1.51161,1.10627,1.4958,0.000532177,0.000532177,0.000532177
435,2745.76,1.29224,1.03492,1.28828,0.70712,0.68893,0.74212,0.42273,1.51192,1.10717,1.49596,0.000519556,0.000519556,0.000519556
436,2752.62,1.26573,1.03482,1.28142,0.70705,0.68987,0.74233,0.42121,1.51486,1.10804,1.49645,0.000507115,0.000507115,0.000507115
437,2758.62,1.29209,1.03761,1.26611,0.71175,0.69097,0.74103,0.42145,1.51745,1.10927,1.49838,0.000494852,0.000494852,0.000494852
438,2764.83,1.29775,1.03191,1.27024,0.70801,0.69169,0.7413,0.42269,1.51646,1.1105,1.49761,0.00048277,0.00048277,0.00048277
439,2771.24,1.25564,1.03781,1.27481,0.7061,0.69503,0.7415,0.4216,1.51845,1.11179,1.4985,0.000470868,0.000470868,0.000470868
440,2777.7,1.26364,1.03142,1.27235,0.69627,0.69639,0.73859,0.42031,1.52094,1.11246,1.50001,0.000459146,0.000459146,0.000459146
441,2784.03,1.2654,1.0383,1.26956,0.69112,0.69913,0.73883,0.42129,1.51926,1.11159,1.49862,0.000447606,0.000447606,0.000447606
442,2790.3,1.25299,1.03044,1.27562,0.69531,0.69669,0.73813,0.4201,1.51956,1.11119,1.49913,0.000436248,0.000436248,0.000436248
443,2796.66,1.28088,1.03472,1.26874,0.69809,0.69853,0.74024,0.42159,1.51782,1.11093,1.498,0.000425072,0.000425072,0.000425072
444,2803.25,1.25576,1.03545,1.29212,0.69165,0.69942,0.73998,0.4221,1.51727,1.1105,1.49739,0.000414078,0.000414078,0.000414078
445,2809.72,1.27573,1.02759,1.26678,0.69163,0.69514,0.73739,0.42334,1.5167,1.10931,1.49731,0.000403267,0.000403267,0.000403267
446,2816.15,1.27265,1.02917,1.27552,0.69714,0.69577,0.73892,0.4224,1.51791,1.10861,1.49719,0.00039264,0.00039264,0.00039264
447,2822.93,1.25053,1.02937,1.26835,0.69441,0.69768,0.73911,0.42202,1.51595,1.10888,1.49627,0.000382197,0.000382197,0.000382197
448,2829.56,1.27268,1.03073,1.27719,0.69318,0.69759,0.73929,0.421,1.51251,1.10844,1.49459,0.000371938,0.000371938,0.000371938
449,2836.41,1.27873,1.04799,1.27939,0.69437,0.69267,0.73688,0.42196,1.51307,1.10776,1.49494,0.000361863,0.000361863,0.000361863
450,2842.67,1.27702,1.04313,1.28388,0.69648,0.69191,0.73713,0.42161,1.51196,1.10653,1.49405,0.000351974,0.000351974,0.000351974
451,2848.89,1.27279,1.03426,1.27721,0.69652,0.68873,0.7382,0.42317,1.5132,1.10715,1.49517,0.00034227,0.00034227,0.00034227
452,2855.16,1.24637,1.0178,1.26016,0.69535,0.68934,0.7367,0.42016,1.51658,1.10713,1.49888,0.000332752,0.000332752,0.000332752
453,2861.6,1.27622,1.03031,1.26026,0.69771,0.68977,0.73607,0.42066,1.51586,1.10724,1.49746,0.000323421,0.000323421,0.000323421
454,2868.11,1.27606,1.04751,1.28616,0.69802,0.68875,0.73612,0.42095,1.51551,1.1055,1.49701,0.000314275,0.000314275,0.000314275
455,2874.7,1.2468,1.01701,1.26188,0.6892,0.68998,0.73618,0.42068,1.51555,1.10574,1.49638,0.000305317,0.000305317,0.000305317
456,2880.77,1.24313,1.00615,1.26835,0.67762,0.69957,0.73698,0.42019,1.51619,1.10498,1.4966,0.000296546,0.000296546,0.000296546
457,2886.87,1.24394,1.01082,1.25969,0.67767,0.69535,0.73674,0.42045,1.51668,1.10542,1.49676,0.000287963,0.000287963,0.000287963
458,2893.08,1.25092,1.01028,1.25353,0.67798,0.69476,0.73555,0.41973,1.51789,1.10684,1.4977,0.000279568,0.000279568,0.000279568
459,2899.49,1.2517,1.02976,1.27876,0.67861,0.69672,0.73655,0.42074,1.519,1.10625,1.49842,0.000271361,0.000271361,0.000271361
460,2905.69,1.26775,1.02677,1.26579,0.68078,0.69541,0.73723,0.42069,1.51819,1.10531,1.49827,0.000263343,0.000263343,0.000263343
461,2912.2,1.28854,1.02022,1.26864,0.67983,0.69496,0.73521,0.4207,1.51957,1.10691,1.49889,0.000255513,0.000255513,0.000255513
462,2918.53,1.23284,0.99518,1.26973,0.67597,0.6942,0.73465,0.42,1.52101,1.10751,1.49908,0.000247873,0.000247873,0.000247873
463,2924.96,1.25436,1.01195,1.26012,0.67269,0.6969,0.73364,0.42036,1.52221,1.10715,1.50049,0.000240423,0.000240423,0.000240423
464,2931.52,1.26635,1.02495,1.28026,0.67394,0.69687,0.7344,0.41948,1.52179,1.10611,1.5,0.000233162,0.000233162,0.000233162
465,2938.35,1.24978,1.02344,1.28189,0.6754,0.69511,0.73488,0.42106,1.52011,1.10463,1.49892,0.000226092,0.000226092,0.000226092
466,2945.1,1.27569,1.0078,1.25664,0.67381,0.69816,0.73526,0.42125,1.52069,1.10486,1.4997,0.000219212,0.000219212,0.000219212
467,2951.79,1.26266,1.02162,1.27189,0.66711,0.70252,0.73674,0.42273,1.51992,1.10342,1.49907,0.000212523,0.000212523,0.000212523
468,2957.83,1.27286,1.01436,1.26186,0.67061,0.70549,0.73603,0.42226,1.52082,1.10364,1.49972,0.000206025,0.000206025,0.000206025
469,2964.09,1.26688,1.01004,1.25563,0.66579,0.70866,0.73581,0.42137,1.52021,1.10479,1.49859,0.000199717,0.000199717,0.000199717
470,2969.81,1.25107,1.02346,1.27918,0.66997,0.70805,0.73785,0.42205,1.52145,1.10423,1.50086,0.000193602,0.000193602,0.000193602
471,2975.41,1.27558,1.03034,1.2797,0.67654,0.70766,0.73967,0.4232,1.5191,1.10411,1.49843,0.000187678,0.000187678,0.000187678
472,2981.15,1.27058,1.01615,1.26976,0.67755,0.70681,0.73885,0.42201,1.51947,1.1037,1.49902,0.000181946,0.000181946,0.000181946
473,2986.78,1.28292,1.05265,1.28397,0.68382,0.70196,0.73908,0.42255,1.52016,1.10308,1.4991,0.000176407,0.000176407,0.000176407
474,2992.51,1.26449,1.02647,1.26834,0.68801,0.70163,0.73962,0.42292,1.51933,1.10251,1.49916,0.000171059,0.000171059,0.000171059
475,2998.61,1.25752,1.01559,1.26982,0.68821,0.70167,0.73992,0.42341,1.51757,1.10219,1.49835,0.000165905,0.000165905,0.000165905
476,3004.92,1.27849,1.02215,1.26508,0.69092,0.70167,0.74007,0.42315,1.51689,1.10109,1.49819,0.000160943,0.000160943,0.000160943
477,3011.1,1.27258,1.05212,1.29058,0.69029,0.70167,0.74004,0.4235,1.51664,1.10021,1.49805,0.000156174,0.000156174,0.000156174
478,3017.19,1.26908,1.01809,1.26667,0.66718,0.70964,0.73999,0.42333,1.51654,1.10077,1.49804,0.000151598,0.000151598,0.000151598
479,3023.21,1.24814,1.02212,1.27437,0.66574,0.71041,0.73996,0.42344,1.51546,1.10069,1.49684,0.000147216,0.000147216,0.000147216
480,3029.31,1.25947,1.00937,1.26873,0.66058,0.71142,0.74159,0.42357,1.51531,1.09972,1.49697,0.000143027,0.000143027,0.000143027
481,3035.64,1.23545,1.00984,1.25463,0.65992,0.7115,0.7412,0.42331,1.51649,1.10107,1.4971,0.000139032,0.000139032,0.000139032
482,3041.71,1.26639,1.02998,1.28068,0.66435,0.71127,0.74175,0.42316,1.51782,1.10195,1.49804,0.000135231,0.000135231,0.000135231
483,3048.11,1.25713,1.03001,1.25928,0.66325,0.71078,0.74161,0.42227,1.5197,1.10255,1.50018,0.000131624,0.000131624,0.000131624
484,3054.47,1.26426,1.02255,1.26695,0.66563,0.70991,0.73996,0.4219,1.52081,1.10294,1.50107,0.000128211,0.000128211,0.000128211
485,3060.7,1.27762,1.0296,1.26424,0.66488,0.71015,0.73949,0.42193,1.52239,1.10446,1.50196,0.000124992,0.000124992,0.000124992
486,3066.79,1.27622,1.02513,1.28046,0.66083,0.70795,0.73739,0.42219,1.52238,1.10376,1.50198,0.000121968,0.000121968,0.000121968
487,3072.97,1.24782,1.02175,1.26905,0.66103,0.70777,0.73747,0.42204,1.52225,1.10425,1.50159,0.000119139,0.000119139,0.000119139
488,3079.14,1.26319,1.01384,1.25521,0.65782,0.70618,0.73677,0.42145,1.52254,1.10417,1.50171,0.000116504,0.000116504,0.000116504
489,3085.14,1.25708,1.02349,1.27489,0.65426,0.71623,0.73646,0.42123,1.52263,1.10457,1.50168,0.000114063,0.000114063,0.000114063
490,3092.09,1.26142,1.00477,1.27211,0.65787,0.7086,0.73666,0.42132,1.52196,1.10437,1.50128,0.000111818,0.000111818,0.000111818
491,3098.95,1.26435,1.0714,1.32328,0.65697,0.70893,0.73659,0.42072,1.52006,1.10421,1.50068,0.000109768,0.000109768,0.000109768
492,3105.25,1.25588,1.04576,1.33282,0.65596,0.71271,0.7389,0.42252,1.5148,1.10166,1.49681,0.000107912,0.000107912,0.000107912
493,3111.51,1.26467,1.03146,1.30353,0.66007,0.70963,0.7392,0.42337,1.51277,1.10002,1.49511,0.000106252,0.000106252,0.000106252
494,3118.18,1.2533,1.01921,1.30809,0.65493,0.70721,0.73853,0.42314,1.51072,1.09877,1.49424,0.000104787,0.000104787,0.000104787
495,3124.5,1.26046,1.03892,1.3247,0.65846,0.70675,0.73953,0.42305,1.50888,1.09648,1.49284,0.000103517,0.000103517,0.000103517
496,3130.8,1.27271,1.01395,1.31287,0.65588,0.70799,0.73813,0.42234,1.50605,1.0946,1.49107,0.000102443,0.000102443,0.000102443
497,3137.78,1.26791,1.02699,1.31715,0.65731,0.70612,0.73982,0.42284,1.50343,1.09185,1.48967,0.000101563,0.000101563,0.000101563
498,3144.26,1.27032,1.01906,1.318,0.67381,0.69691,0.74006,0.42307,1.50297,1.09141,1.48962,0.000100879,0.000100879,0.000100879
499,3150.57,1.23789,1.00436,1.30989,0.67284,0.69909,0.74011,0.42364,1.50148,1.09091,1.48971,0.000100391,0.000100391,0.000100391
500,3157.13,1.24087,0.99738,1.30037,0.67184,0.70016,0.74043,0.42354,1.50091,1.09024,1.48909,0.000100098,0.000100098,0.000100098
